article,date,max_ratio,max_ratio_hi,max_ratio_lo,language
federal bureau of investigation,2011-05-15,0.0918,0.09588029801324503,0.08785539215686274,en
federal bureau of investigation,2011-05-22,0.0765,0.08004685430463576,0.07307598039215686,en
federal bureau of investigation,2011-05-29,0.0816,0.08532466887417217,0.07800245098039216,en
federal bureau of investigation,2011-06-05,0.068,0.07125049668874171,0.06486519607843137,en
federal bureau of investigation,2011-06-12,0.051000000000000004,0.05365778145695364,0.04844362745098039,en
federal bureau of investigation,2011-06-19,0.0765,0.08004685430463576,0.07307598039215686,en
federal bureau of investigation,2011-06-26,0.0884,0.09236175496688742,0.08457107843137254,en
federal bureau of investigation,2011-07-03,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2011-07-10,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2011-07-17,0.061200000000000004,0.06421341059602649,0.05829656862745097,en
federal bureau of investigation,2011-07-24,0.10880000000000001,0.11347301324503312,0.10427696078431373,en
federal bureau of investigation,2011-07-31,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2011-08-07,0.0867,0.09060248344370861,0.08292892156862744,en
federal bureau of investigation,2011-08-14,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2011-08-21,0.061200000000000004,0.06421341059602649,0.05829656862745097,en
federal bureau of investigation,2011-08-28,0.0442,0.046620695364238414,0.041874999999999996,en
federal bureau of investigation,2011-09-04,0.0816,0.08532466887417217,0.07800245098039216,en
federal bureau of investigation,2011-09-11,0.07990000000000001,0.08356539735099337,0.07636029411764704,en
federal bureau of investigation,2011-09-18,0.061200000000000004,0.06421341059602649,0.05829656862745097,en
federal bureau of investigation,2011-09-25,0.0867,0.09060248344370861,0.08292892156862744,en
federal bureau of investigation,2011-10-02,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2011-10-09,0.0714,0.07476903973509934,0.06814950980392155,en
federal bureau of investigation,2011-10-16,0.0748,0.07828758278145695,0.07143382352941176,en
federal bureau of investigation,2011-10-23,0.06630000000000001,0.06949122516556291,0.06322303921568627,en
federal bureau of investigation,2011-10-30,0.0782,0.08180612582781457,0.07471813725490195,en
federal bureau of investigation,2011-11-06,0.06630000000000001,0.06949122516556291,0.06322303921568627,en
federal bureau of investigation,2011-11-13,0.1003,0.10467665562913908,0.09606617647058822,en
federal bureau of investigation,2011-11-20,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2011-11-27,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2011-12-04,0.0952,0.09939884105960266,0.09113970588235293,en
federal bureau of investigation,2011-12-11,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2011-12-18,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2011-12-25,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2012-01-01,0.06290000000000001,0.06597268211920529,0.059938725490196076,en
federal bureau of investigation,2012-01-08,0.0748,0.07828758278145695,0.07143382352941176,en
federal bureau of investigation,2012-01-15,0.1309,0.1363435430463576,0.125625,en
federal bureau of investigation,2012-01-22,0.0731,0.07652831125827814,0.06979166666666667,en
federal bureau of investigation,2012-01-29,0.0952,0.09939884105960266,0.09113970588235293,en
federal bureau of investigation,2012-02-05,0.10370000000000001,0.10819519867549669,0.09935049019607842,en
federal bureau of investigation,2012-02-12,0.06290000000000001,0.06597268211920529,0.059938725490196076,en
federal bureau of investigation,2012-02-19,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2012-02-26,0.061200000000000004,0.06421341059602649,0.05829656862745097,en
federal bureau of investigation,2012-03-04,0.0782,0.08180612582781457,0.07471813725490195,en
federal bureau of investigation,2012-03-11,0.0816,0.08532466887417217,0.07800245098039216,en
federal bureau of investigation,2012-03-18,0.06630000000000001,0.06949122516556291,0.06322303921568627,en
federal bureau of investigation,2012-03-25,0.06970000000000001,0.07300976821192054,0.06650735294117646,en
federal bureau of investigation,2012-04-01,0.068,0.07125049668874171,0.06486519607843137,en
federal bureau of investigation,2012-04-08,0.0714,0.07476903973509934,0.06814950980392155,en
federal bureau of investigation,2012-04-15,0.0408,0.043102152317880796,0.0385906862745098,en
federal bureau of investigation,2012-04-22,0.0867,0.09060248344370861,0.08292892156862744,en
federal bureau of investigation,2012-04-29,0.057800000000000004,0.06069486754966887,0.05501225490196078,en
federal bureau of investigation,2012-05-06,0.0782,0.08180612582781457,0.07471813725490195,en
federal bureau of investigation,2012-05-13,0.0748,0.07828758278145695,0.07143382352941176,en
federal bureau of investigation,2012-05-20,0.0918,0.09588029801324503,0.08785539215686274,en
federal bureau of investigation,2012-05-27,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2012-06-03,0.0425,0.0448614238410596,0.04023284313725489,en
federal bureau of investigation,2012-06-10,0.049300000000000004,0.05189850993377483,0.04680147058823529,en
federal bureau of investigation,2012-06-17,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2012-06-24,0.059500000000000004,0.062454139072847685,0.05665441176470588,en
federal bureau of investigation,2012-07-01,0.1003,0.10467665562913908,0.09606617647058822,en
federal bureau of investigation,2012-07-08,0.0918,0.09588029801324503,0.08785539215686274,en
federal bureau of investigation,2012-07-15,0.06970000000000001,0.07300976821192054,0.06650735294117646,en
federal bureau of investigation,2012-07-22,0.06970000000000001,0.07300976821192054,0.06650735294117646,en
federal bureau of investigation,2012-07-29,0.054400000000000004,0.057176324503311254,0.05172794117647058,en
federal bureau of investigation,2012-08-05,0.0731,0.07652831125827814,0.06979166666666667,en
federal bureau of investigation,2012-08-12,0.061200000000000004,0.06421341059602649,0.05829656862745097,en
federal bureau of investigation,2012-08-19,0.061200000000000004,0.06421341059602649,0.05829656862745097,en
federal bureau of investigation,2012-08-26,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2012-09-02,0.057800000000000004,0.06069486754966887,0.05501225490196078,en
federal bureau of investigation,2012-09-09,0.08330000000000001,0.087083940397351,0.07964460784313725,en
federal bureau of investigation,2012-09-16,0.0748,0.07828758278145695,0.07143382352941176,en
federal bureau of investigation,2012-09-23,0.0952,0.09939884105960266,0.09113970588235293,en
federal bureau of investigation,2012-09-30,0.09690000000000001,0.10115811258278146,0.09278186274509803,en
federal bureau of investigation,2012-10-07,0.0952,0.09939884105960266,0.09113970588235293,en
federal bureau of investigation,2012-10-14,0.11900000000000001,0.12402864238410596,0.1141299019607843,en
federal bureau of investigation,2012-10-21,0.0952,0.09939884105960266,0.09113970588235293,en
federal bureau of investigation,2012-10-28,0.09350000000000001,0.09763956953642383,0.08949754901960784,en
federal bureau of investigation,2012-11-04,0.0884,0.09236175496688742,0.08457107843137254,en
federal bureau of investigation,2012-11-11,0.11560000000000001,0.12051009933774834,0.1108455882352941,en
federal bureau of investigation,2012-11-18,0.06630000000000001,0.06949122516556291,0.06322303921568627,en
federal bureau of investigation,2012-11-25,0.09860000000000001,0.10291738410596026,0.09442401960784312,en
federal bureau of investigation,2012-12-02,0.057800000000000004,0.06069486754966887,0.05501225490196078,en
federal bureau of investigation,2012-12-09,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2012-12-16,0.06970000000000001,0.07300976821192054,0.06650735294117646,en
federal bureau of investigation,2012-12-23,0.0408,0.043102152317880796,0.0385906862745098,en
federal bureau of investigation,2012-12-30,0.08330000000000001,0.087083940397351,0.07964460784313725,en
federal bureau of investigation,2013-01-06,0.057800000000000004,0.06069486754966887,0.05501225490196078,en
federal bureau of investigation,2013-01-13,0.068,0.07125049668874171,0.06486519607843137,en
federal bureau of investigation,2013-01-20,0.0731,0.07652831125827814,0.06979166666666667,en
federal bureau of investigation,2013-01-27,0.0952,0.09939884105960266,0.09113970588235293,en
federal bureau of investigation,2013-02-03,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2013-02-10,0.07990000000000001,0.08356539735099337,0.07636029411764704,en
federal bureau of investigation,2013-02-17,0.051000000000000004,0.05365778145695364,0.04844362745098039,en
federal bureau of investigation,2013-02-24,0.085,0.0888432119205298,0.08128676470588235,en
federal bureau of investigation,2013-03-03,0.0765,0.08004685430463576,0.07307598039215686,en
federal bureau of investigation,2013-03-10,0.0731,0.07652831125827814,0.06979166666666667,en
federal bureau of investigation,2013-03-17,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2013-03-24,0.06290000000000001,0.06597268211920529,0.059938725490196076,en
federal bureau of investigation,2013-03-31,0.06290000000000001,0.06597268211920529,0.059938725490196076,en
federal bureau of investigation,2013-04-07,0.0408,0.043102152317880796,0.0385906862745098,en
federal bureau of investigation,2013-04-14,0.1564,0.16273261589403973,0.15025735294117645,en
federal bureau of investigation,2013-04-21,0.0952,0.09939884105960266,0.09113970588235293,en
federal bureau of investigation,2013-04-28,0.06630000000000001,0.06949122516556291,0.06322303921568627,en
federal bureau of investigation,2013-05-05,0.068,0.07125049668874171,0.06486519607843137,en
federal bureau of investigation,2013-05-12,0.0374,0.039583609271523185,0.0353063725490196,en
federal bureau of investigation,2013-05-19,0.07990000000000001,0.08356539735099337,0.07636029411764704,en
federal bureau of investigation,2013-05-26,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2013-06-02,0.10200000000000001,0.10643592715231788,0.09770833333333333,en
federal bureau of investigation,2013-06-09,0.0816,0.08532466887417217,0.07800245098039216,en
federal bureau of investigation,2013-06-16,0.0782,0.08180612582781457,0.07471813725490195,en
federal bureau of investigation,2013-06-23,0.0731,0.07652831125827814,0.06979166666666667,en
federal bureau of investigation,2013-06-30,0.0459,0.04837996688741721,0.04351715686274509,en
federal bureau of investigation,2013-07-07,0.025500000000000002,0.02726870860927152,0.023811274509803918,en
federal bureau of investigation,2013-07-14,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2013-07-21,0.0901,0.09412102649006622,0.08621323529411763,en
federal bureau of investigation,2013-07-28,0.0765,0.08004685430463576,0.07307598039215686,en
federal bureau of investigation,2013-08-04,0.06290000000000001,0.06597268211920529,0.059938725490196076,en
federal bureau of investigation,2013-08-11,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2013-08-18,0.0748,0.07828758278145695,0.07143382352941176,en
federal bureau of investigation,2013-08-25,0.10540000000000001,0.10995447019867549,0.10099264705882352,en
federal bureau of investigation,2013-09-01,0.061200000000000004,0.06421341059602649,0.05829656862745097,en
federal bureau of investigation,2013-09-08,0.057800000000000004,0.06069486754966887,0.05501225490196078,en
federal bureau of investigation,2013-09-15,0.0884,0.09236175496688742,0.08457107843137254,en
federal bureau of investigation,2013-09-22,0.06970000000000001,0.07300976821192054,0.06650735294117646,en
federal bureau of investigation,2013-09-29,0.0782,0.08180612582781457,0.07471813725490195,en
federal bureau of investigation,2013-10-06,0.06290000000000001,0.06597268211920529,0.059938725490196076,en
federal bureau of investigation,2013-10-13,0.0765,0.08004685430463576,0.07307598039215686,en
federal bureau of investigation,2013-10-20,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2013-10-27,0.054400000000000004,0.057176324503311254,0.05172794117647058,en
federal bureau of investigation,2013-11-03,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2013-11-10,0.0391,0.04134288079470198,0.036948529411764706,en
federal bureau of investigation,2013-11-17,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2013-11-24,0.0391,0.04134288079470198,0.036948529411764706,en
federal bureau of investigation,2013-12-01,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2013-12-08,0.034,0.03606506622516556,0.032022058823529403,en
federal bureau of investigation,2013-12-15,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2013-12-22,0.0374,0.039583609271523185,0.0353063725490196,en
federal bureau of investigation,2013-12-29,0.0442,0.046620695364238414,0.041874999999999996,en
federal bureau of investigation,2014-01-05,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2014-01-12,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2014-01-19,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2014-01-26,0.059500000000000004,0.062454139072847685,0.05665441176470588,en
federal bureau of investigation,2014-02-02,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2014-02-09,0.034,0.03606506622516556,0.032022058823529403,en
federal bureau of investigation,2014-02-16,0.049300000000000004,0.05189850993377483,0.04680147058823529,en
federal bureau of investigation,2014-02-23,0.0459,0.04837996688741721,0.04351715686274509,en
federal bureau of investigation,2014-03-02,0.0748,0.07828758278145695,0.07143382352941176,en
federal bureau of investigation,2014-03-09,0.06290000000000001,0.06597268211920529,0.059938725490196076,en
federal bureau of investigation,2014-03-16,0.0408,0.043102152317880796,0.0385906862745098,en
federal bureau of investigation,2014-03-23,0.054400000000000004,0.057176324503311254,0.05172794117647058,en
federal bureau of investigation,2014-03-30,0.0646,0.06773195364238412,0.061580882352941166,en
federal bureau of investigation,2014-04-06,0.059500000000000004,0.062454139072847685,0.05665441176470588,en
federal bureau of investigation,2014-04-13,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2014-04-20,0.068,0.07125049668874171,0.06486519607843137,en
federal bureau of investigation,2014-04-27,0.0425,0.0448614238410596,0.04023284313725489,en
federal bureau of investigation,2014-05-04,0.0782,0.08180612582781457,0.07471813725490195,en
federal bureau of investigation,2014-05-11,0.0391,0.04134288079470198,0.036948529411764706,en
federal bureau of investigation,2014-05-18,0.030600000000000002,0.03254652317880795,0.02873774509803921,en
federal bureau of investigation,2014-05-25,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2014-06-01,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2014-06-08,0.034,0.03606506622516556,0.032022058823529403,en
federal bureau of investigation,2014-06-15,0.0391,0.04134288079470198,0.036948529411764706,en
federal bureau of investigation,2014-06-22,0.0442,0.046620695364238414,0.041874999999999996,en
federal bureau of investigation,2014-06-29,0.0425,0.0448614238410596,0.04023284313725489,en
federal bureau of investigation,2014-07-06,0.0323,0.034305794701986754,0.03037990196078431,en
federal bureau of investigation,2014-07-13,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2014-07-20,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2014-07-27,0.030600000000000002,0.03254652317880795,0.02873774509803921,en
federal bureau of investigation,2014-08-03,0.057800000000000004,0.06069486754966887,0.05501225490196078,en
federal bureau of investigation,2014-08-10,0.049300000000000004,0.05189850993377483,0.04680147058823529,en
federal bureau of investigation,2014-08-17,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2014-08-24,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2014-08-31,0.0442,0.046620695364238414,0.041874999999999996,en
federal bureau of investigation,2014-09-07,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2014-09-14,0.051000000000000004,0.05365778145695364,0.04844362745098039,en
federal bureau of investigation,2014-09-21,0.059500000000000004,0.062454139072847685,0.05665441176470588,en
federal bureau of investigation,2014-09-28,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2014-10-05,0.0374,0.039583609271523185,0.0353063725490196,en
federal bureau of investigation,2014-10-12,0.0425,0.0448614238410596,0.04023284313725489,en
federal bureau of investigation,2014-10-19,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2014-10-26,0.06970000000000001,0.07300976821192054,0.06650735294117646,en
federal bureau of investigation,2014-11-02,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2014-11-09,0.0391,0.04134288079470198,0.036948529411764706,en
federal bureau of investigation,2014-11-16,0.061200000000000004,0.06421341059602649,0.05829656862745097,en
federal bureau of investigation,2014-11-23,0.0425,0.0448614238410596,0.04023284313725489,en
federal bureau of investigation,2014-11-30,0.0391,0.04134288079470198,0.036948529411764706,en
federal bureau of investigation,2014-12-07,0.057800000000000004,0.06069486754966887,0.05501225490196078,en
federal bureau of investigation,2014-12-14,0.06970000000000001,0.07300976821192054,0.06650735294117646,en
federal bureau of investigation,2014-12-21,0.027200000000000002,0.02902798013245033,0.025453431372549018,en
federal bureau of investigation,2014-12-28,0.034,0.03606506622516556,0.032022058823529403,en
federal bureau of investigation,2015-01-04,0.051000000000000004,0.05365778145695364,0.04844362745098039,en
federal bureau of investigation,2015-01-11,0.051000000000000004,0.05365778145695364,0.04844362745098039,en
federal bureau of investigation,2015-01-18,0.0442,0.046620695364238414,0.041874999999999996,en
federal bureau of investigation,2015-01-25,0.0442,0.046620695364238414,0.041874999999999996,en
federal bureau of investigation,2015-02-01,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2015-02-08,0.0459,0.04837996688741721,0.04351715686274509,en
federal bureau of investigation,2015-02-15,0.049300000000000004,0.05189850993377483,0.04680147058823529,en
federal bureau of investigation,2015-02-22,0.0391,0.04134288079470198,0.036948529411764706,en
federal bureau of investigation,2015-03-01,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2015-03-08,0.0408,0.043102152317880796,0.0385906862745098,en
federal bureau of investigation,2015-03-15,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2015-03-22,0.068,0.07125049668874171,0.06486519607843137,en
federal bureau of investigation,2015-03-29,0.034,0.03606506622516556,0.032022058823529403,en
federal bureau of investigation,2015-04-05,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2015-04-12,0.034,0.03606506622516556,0.032022058823529403,en
federal bureau of investigation,2015-04-19,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2015-04-26,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2015-05-03,0.061200000000000004,0.06421341059602649,0.05829656862745097,en
federal bureau of investigation,2015-05-10,0.0459,0.04837996688741721,0.04351715686274509,en
federal bureau of investigation,2015-05-17,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2015-05-24,0.049300000000000004,0.05189850993377483,0.04680147058823529,en
federal bureau of investigation,2015-05-31,0.0459,0.04837996688741721,0.04351715686274509,en
federal bureau of investigation,2015-06-07,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2015-06-14,0.0476,0.050139238410596025,0.04515931372549019,en
federal bureau of investigation,2015-06-21,0.0204,0.0219908940397351,0.018884803921568626,en
federal bureau of investigation,2015-06-28,0.0408,0.043102152317880796,0.0385906862745098,en
federal bureau of investigation,2015-07-05,0.0442,0.046620695364238414,0.041874999999999996,en
federal bureau of investigation,2015-07-12,0.049300000000000004,0.05189850993377483,0.04680147058823529,en
federal bureau of investigation,2015-07-19,0.0391,0.04134288079470198,0.036948529411764706,en
federal bureau of investigation,2015-07-26,0.0374,0.039583609271523185,0.0353063725490196,en
federal bureau of investigation,2015-08-02,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2015-08-09,0.0425,0.0448614238410596,0.04023284313725489,en
federal bureau of investigation,2015-08-16,0.0442,0.046620695364238414,0.041874999999999996,en
federal bureau of investigation,2015-08-23,0.0391,0.04134288079470198,0.036948529411764706,en
federal bureau of investigation,2015-08-30,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2015-09-06,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2015-09-13,0.0357,0.03782433774834437,0.03366421568627451,en
federal bureau of investigation,2015-09-20,0.034,0.03606506622516556,0.032022058823529403,en
federal bureau of investigation,2015-09-27,0.049300000000000004,0.05189850993377483,0.04680147058823529,en
federal bureau of investigation,2015-10-04,0.056100000000000004,0.05893559602649007,0.05337009803921568,en
federal bureau of investigation,2015-10-11,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal bureau of investigation,2015-10-18,0.054400000000000004,0.057176324503311254,0.05172794117647058,en
federal bureau of investigation,2015-10-25,0.059500000000000004,0.062454139072847685,0.05665441176470588,en
federal bureau of investigation,2015-11-01,0.057800000000000004,0.06069486754966887,0.05501225490196078,en
federal bureau of investigation,2015-11-08,0.051000000000000004,0.05365778145695364,0.04844362745098039,en
federal bureau of investigation,2015-11-15,0.051000000000000004,0.05365778145695364,0.04844362745098039,en
federal bureau of investigation,2015-11-22,0.028900000000000002,0.030787251655629136,0.027095588235294118,en
federal bureau of investigation,2015-11-29,0.054400000000000004,0.057176324503311254,0.05172794117647058,en
federal bureau of investigation,2015-12-06,0.057800000000000004,0.06069486754966887,0.05501225490196078,en
federal bureau of investigation,2015-12-13,0.054400000000000004,0.057176324503311254,0.05172794117647058,en
federal bureau of investigation,2015-12-20,0.034,0.03606506622516556,0.032022058823529403,en
federal bureau of investigation,2015-12-27,0.052700000000000004,0.055417052980132456,0.05008578431372549,en
federal emergency management agency,2011-01-02,0.018088000000000003,0.019259625,0.016959375,en
federal emergency management agency,2011-01-09,0.012920000000000001,0.013946624999999999,0.011934374999999999,en
federal emergency management agency,2011-01-16,0.016796000000000002,0.017931375,0.015703125,en
federal emergency management agency,2011-01-23,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-01-30,0.011628000000000001,0.012618375,0.010678125,en
federal emergency management agency,2011-02-06,0.011628000000000001,0.012618375,0.010678125,en
federal emergency management agency,2011-02-13,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-02-20,0.028424,0.029885625,0.027009374999999995,en
federal emergency management agency,2011-02-27,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-03-06,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-03-13,0.0,0.000664125,0.0,en
federal emergency management agency,2011-03-20,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-03-27,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-04-03,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-04-10,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-04-17,0.009044000000000002,0.009961875,0.008165625,en
federal emergency management agency,2011-04-24,0.0,0.000664125,0.0,en
federal emergency management agency,2011-05-01,0.028424,0.029885625,0.027009374999999995,en
federal emergency management agency,2011-05-08,0.016796000000000002,0.017931375,0.015703125,en
federal emergency management agency,2011-05-15,0.028424,0.029885625,0.027009374999999995,en
federal emergency management agency,2011-05-22,0.024548,0.025900875,0.023240624999999997,en
federal emergency management agency,2011-05-29,0.020672000000000003,0.021916125,0.019471874999999996,en
federal emergency management agency,2011-06-05,0.015504,0.016603125,0.014446875,en
federal emergency management agency,2011-06-12,0.024548,0.025900875,0.023240624999999997,en
federal emergency management agency,2011-06-19,0.01938,0.020587875,0.018215624999999996,en
federal emergency management agency,2011-06-26,0.016796000000000002,0.017931375,0.015703125,en
federal emergency management agency,2011-07-03,0.0,0.000664125,0.0,en
federal emergency management agency,2011-07-10,0.0323,0.033870375,0.030778124999999996,en
federal emergency management agency,2011-07-17,0.0,0.000664125,0.0,en
federal emergency management agency,2011-07-24,0.0,0.000664125,0.0,en
federal emergency management agency,2011-07-31,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-08-07,0.011628000000000001,0.012618375,0.010678125,en
federal emergency management agency,2011-08-14,0.024548,0.025900875,0.023240624999999997,en
federal emergency management agency,2011-08-21,0.023256000000000002,0.024572625,0.021984374999999997,en
federal emergency management agency,2011-08-28,0.04522,0.047152875,0.043340624999999994,en
federal emergency management agency,2011-09-04,0.018088000000000003,0.019259625,0.016959375,en
federal emergency management agency,2011-09-11,0.029716000000000003,0.031213875,0.028265625,en
federal emergency management agency,2011-09-18,0.018088000000000003,0.019259625,0.016959375,en
federal emergency management agency,2011-09-25,0.014212,0.015274875,0.013190624999999997,en
federal emergency management agency,2011-10-02,0.014212,0.015274875,0.013190624999999997,en
federal emergency management agency,2011-10-09,0.018088000000000003,0.019259625,0.016959375,en
federal emergency management agency,2011-10-16,0.014212,0.015274875,0.013190624999999997,en
federal emergency management agency,2011-10-23,0.014212,0.015274875,0.013190624999999997,en
federal emergency management agency,2011-10-30,0.007752,0.008633625,0.006909375,en
federal emergency management agency,2011-11-06,0.010336000000000001,0.011290125000000002,0.009421874999999998,en
federal emergency management agency,2011-11-13,0.0064600000000000005,0.007305375,0.005653124999999999,en
federal emergency management agency,2011-11-20,0.0064600000000000005,0.007305375,0.005653124999999999,en
federal emergency management agency,2011-11-27,0.016796000000000002,0.017931375,0.015703125,en
federal emergency management agency,2011-12-04,0.016796000000000002,0.017931375,0.015703125,en
federal emergency management agency,2011-12-11,0.014212,0.015274875,0.013190624999999997,en
federal emergency management agency,2011-12-18,0.028424,0.029885625,0.027009374999999995,en
federal emergency management agency,2011-12-25,0.011628000000000001,0.012618375,0.010678125,en
federal emergency management agency,2012-01-01,0.014212,0.015274875,0.013190624999999997,en
federal emergency management agency,2012-01-08,0.012920000000000001,0.013946624999999999,0.011934374999999999,en
federal emergency management agency,2012-01-15,0.012920000000000001,0.013946624999999999,0.011934374999999999,en
federal emergency management agency,2012-01-22,0.012920000000000001,0.013946624999999999,0.011934374999999999,en
federal emergency management agency,2012-01-29,0.009044000000000002,0.009961875,0.008165625,en
federal emergency management agency,2012-02-05,0.0064600000000000005,0.007305375,0.005653124999999999,en
federal emergency management agency,2012-02-12,0.0064600000000000005,0.007305375,0.005653124999999999,en
federal emergency management agency,2012-02-19,0.009044000000000002,0.009961875,0.008165625,en
federal emergency management agency,2012-02-26,0.012920000000000001,0.013946624999999999,0.011934374999999999,en
federal emergency management agency,2012-03-04,0.025840000000000002,0.027229124999999996,0.024496874999999998,en
federal emergency management agency,2012-03-11,0.015504,0.016603125,0.014446875,en
federal emergency management agency,2012-03-18,0.012920000000000001,0.013946624999999999,0.011934374999999999,en
federal emergency management agency,2012-03-25,0.012920000000000001,0.013946624999999999,0.011934374999999999,en
federal emergency management agency,2012-04-01,0.016796000000000002,0.017931375,0.015703125,en
federal emergency management agency,2012-04-08,0.0064600000000000005,0.007305375,0.005653124999999999,en
federal emergency management agency,2012-04-15,0.009044000000000002,0.009961875,0.008165625,en
federal emergency management agency,2012-04-22,0.021964000000000004,0.023244374999999998,0.020728125,en
federal emergency management agency,2012-04-29,0.016796000000000002,0.017931375,0.015703125,en
federal emergency management agency,2012-05-06,0.009044000000000002,0.009961875,0.008165625,en
federal emergency management agency,2012-05-13,0.015504,0.016603125,0.014446875,en
federal emergency management agency,2012-05-20,0.012920000000000001,0.013946624999999999,0.011934374999999999,en
federal emergency management agency,2012-05-27,0.0064600000000000005,0.007305375,0.005653124999999999,en
federal emergency management agency,2012-06-03,0.009044000000000002,0.009961875,0.008165625,en
federal emergency management agency,2012-06-10,0.015504,0.016603125,0.014446875,en
federal emergency management agency,2012-06-17,0.01938,0.020587875,0.018215624999999996,en
federal emergency management agency,2012-06-24,0.0064600000000000005,0.007305375,0.005653124999999999,en
federal emergency management agency,2012-07-01,0.009044000000000002,0.009961875,0.008165625,en
federal emergency management agency,2012-07-08,0.009044000000000002,0.009961875,0.008165625,en
federal emergency management agency,2012-07-15,0.021964000000000004,0.023244374999999998,0.020728125,en
federal emergency management agency,2012-07-22,0.0064600000000000005,0.007305375,0.005653124999999999,en
federal emergency management agency,2012-07-29,0.0,0.000664125,0.0,en
federal emergency management agency,2012-08-05,0.0064600000000000005,0.007305375,0.005653124999999999,en
federal emergency management agency,2012-08-12,0.025840000000000002,0.027229124999999996,0.024496874999999998,en
federal emergency management agency,2012-08-19,0.009044000000000002,0.009961875,0.008165625,en
federal emergency management agency,2012-08-26,0.021964000000000004,0.023244374999999998,0.020728125,en
